6.226933333333333209e-01 -4.676455555555554255e-01 6.644710247256058189e-02 7.651126707597120102e-01 -1.253969539078156892e-01 -7.003889378757515161e-01
-9.285399999999999210e-01 -5.508433333333333515e-01 -8.102896743002414581e-01 4.966168481795918410e-01 5.339550300601201283e-01 -1.065995591182364866e-01
-8.318133333333331825e-01 -9.022266666666666213e-01 -6.044403246425988918e-02 2.418654248959688502e-01 -9.698129458917835732e-01 9.238821643286554419e-02
2.086799999999999766e-01 1.540422222222221915e-01 -7.878650363472972096e-01 2.078116498857176531e-01 6.886368336673345247e-01 1.138904208416833264e-01
6.582733333333332659e-01 2.979077777777781044e-01 2.818256769582374588e-01 -1.309922091068838057e-01 -2.979978757515030496e-01 6.904711823647293745e-01
2.662666666666666515e-01 -4.398966666666666026e-01 4.970928173858244481e-01 4.774499588560887631e-01 -3.853389178356713130e-01 -1.795117434869740736e-01
4.692733333333332091e-01 -4.851333333333318620e-02 2.201029386773980523e-01 2.443980964064578210e-01 3.121714629258516283e-01 -4.283111422845692351e-01
6.032066666666664467e-01 -1.785611111111109484e-01 2.795940633212306015e-01 -8.555858799819007210e-01 4.608326252505008380e-01 8.795945891783565340e-01
-4.418666666666659637e-02 5.627244444444445826e-01 9.134867027644590909e-01 -6.870969795252037660e-01 -2.984392785571143847e-02 -5.124285771543086732e-01
4.812933333333333508e-01 -5.328188888888889529e-01 -3.995378712312012137e-01 3.210349313773708246e-01 3.420555110220440120e-01 -2.760828857715431628e-01
-9.757666666666664490e-01 -6.836588888888888160e-01 7.776925730813144533e-01 9.392410376503028679e-01 -2.122618837675350756e-01 -6.619749498997996584e-01
-5.417933333333331269e-01 -8.666666666666600349e-03 -4.379063769166107178e-01 9.128601628340728968e-01 4.435824448897793815e-01 -4.462837274549098510e-01
9.630666666666667375e-01 6.831333333333344804e-02 -6.254616265824184396e-01 5.366901823648184688e-03 -3.652735070140280538e-01 3.570758717434869833e-01
-4.753333333333333854e-01 -4.758422222222220554e-01 -9.663765324565622983e-01 4.098493271667229543e-01 -7.667694589178356557e-01 -5.226699398797596263e-01
3.367333333333344392e-02 -4.763722222222221969e-01 7.271953499154054645e-01 4.315853707593950706e-01 -9.918878957915832073e-01 -1.039458917835672791e-01
1.294933333333334602e-01 7.787322222222221590e-01 7.572502883722813660e-01 -7.938254659064314378e-02 -9.102581563126252995e-01 -5.878161523046092629e-01
1.758866666666667467e-01 1.586299999999998267e-01 9.105718224028497287e-01 3.676579768255756608e-01 -6.405759519038090044e-02 8.213477755511020550e-01
4.266266666666669316e-01 -1.791822222222223537e-01 -5.651024892755716067e-01 -9.855393865462531711e-01 -3.599980761523047246e-01 3.175632865731461418e-01
-1.998400000000000176e-01 -6.878822222222220617e-01 5.774836928719006002e-01 -1.924714179187374530e-01 1.130243687374750117e-01 -5.860262124248496463e-01
-4.734333333333333727e-01 -5.246866666666665235e-01 1.623947589630005961e-01 6.000493093285739210e-01 -7.016805611222445282e-01 7.283395591182362239e-01
-4.522599999999998843e-01 3.906888888888890854e-01 4.991044953818647434e-01 -3.986758102700693751e-01 8.239623246492988606e-02 1.487287374749497459e-01
-6.576800000000000423e-01 -9.151144444444444526e-01 7.562473818494741540e-01 -8.806802575183525494e-01 -2.975268937875751307e-01 -8.981667334669340974e-02
5.442333333333331247e-01 1.053988888888888198e-01 6.951668556402569310e-01 -2.263696611682990412e-01 -4.353947895791587808e-02 5.965632064128254530e-01
8.109999999999994991e-02 6.267377777777780601e-01 1.547234038060889549e-01 9.503337164343017562e-01 8.621552705410819861e-01 4.628801603206411652e-01
-8.650333333333332098e-01 -3.130644444444443675e-01 -9.983698370291560487e-01 -3.747066378171253209e-01 -8.367659719438877985e-01 8.195681763527051800e-01
-5.482000000000000206e-01 -2.378266666666666307e-01 4.594075784250174488e-01 9.832881123139003421e-02 -4.412952705410821963e-01 5.971844088176350152e-01
-8.077199999999999935e-01 3.205122222222218653e-01 2.775618579987000345e-01 -3.387884018237923289e-01 7.210274549098194541e-01 -7.758052104208417177e-01
5.435266666666667135e-01 1.587577777777779975e-01 -4.036286741531782685e-01 5.141324126365136582e-01 1.625924649298595703e-01 9.813069739478956777e-01
6.448333333333331474e-01 -2.063144444444444670e-01 1.903295178409591948e-01 -4.273051751081210492e-01 -5.464131462925851945e-01 3.353668937875748934e-01
-5.331333333333332369e-01 6.877711111111111109e-01 5.780379306871361589e-01 2.469508334342207512e-02 6.311021643286571781e-01 2.413131062124247439e-01
1.443733333333332425e-01 3.778555555555556111e-01 7.331775993496943977e-01 1.925407351602299588e-01 -9.336822044088176620e-01 -7.604751503006011992e-01
4.554533333333332656e-01 9.535122222222223165e-01 7.918652257851960252e-01 2.409341544770249310e-01 -3.660150300601202611e-01 -5.660354308617234764e-01
-3.866933333333331113e-01 -8.988388888888888539e-01 1.742536887239143351e-01 -1.632948117004816568e-01 -7.167878957915831961e-01 9.000084168336663915e-02
-5.990733333333331245e-01 4.724255555555556541e-01 -7.674931310433730225e-01 5.214481658245067042e-01 -9.025807615230461156e-01 6.747954709418835240e-01
9.347199999999999953e-01 -6.398744444444444124e-01 4.249303207233490198e-03 -2.113886883670595962e-01 -4.521862525050101000e-01 -3.758832464929859896e-01
6.662799999999999834e-01 -3.111111111111508620e-04 9.729954222595690316e-01 9.441086057163297074e-01 -1.422909819639278650e-01 1.408942284569139058e-01
-7.896999999999998465e-01 3.635988888888892490e-01 -3.823801053843389752e-03 -7.843207471976210154e-02 6.339383166332663855e-01 -7.475631262525050946e-01
-2.918933333333333380e-01 7.795377777777776629e-01 -5.901135703662820919e-01 -4.950037342023655418e-01 -4.671806012024047883e-01 7.847207615230458178e-01
-5.949466666666665127e-01 -8.768966666666666576e-01 4.909404843891882475e-01 3.176505794662154436e-02 6.536527054108214330e-01 8.667292585170338626e-01
3.569533333333332337e-01 -2.349111111111110706e-01 -2.663008599336937898e-01 -4.145784527642842887e-01 -4.367129859719439677e-01 2.310444889779561528e-02
-6.978199999999998848e-01 -1.702877777777778157e-01 4.128779942221442179e-01 6.406334981425954034e-01 5.139836072144285950e-01 -6.337533867735472004e-01
-9.884999999999999343e-01 3.533777777777777906e-01 -9.371074973567403710e-01 9.706181302605374484e-01 -9.412711422845692066e-01 8.944777555110228207e-02
-5.338799999999999102e-01 3.913911111111110230e-01 4.165934403168716216e-01 2.712801291182431740e-01 -7.033260120240480973e-01 8.847302605210427551e-02
1.488000000000000433e-01 2.713844444444446502e-01 -2.609725524718784495e-01 8.549217017594001877e-01 5.795055310621242128e-01 6.180805210420841078e-01
-7.114466666666665606e-01 -7.972522222222221400e-01 -9.190727747974869466e-01 8.570050592945634982e-01 9.489349098196391274e-01 -1.718117034068137317e-01
3.306533333333332436e-01 5.908333333333333215e-01 4.022800288027715832e-01 1.145021941979162960e-01 3.802095791583164353e-01 -6.838380761523055185e-02
-2.505999999999986017e-02 3.922533333333335648e-01 -9.426850652116507412e-01 1.361748729991965057e-01 5.455260921843687605e-01 -5.367125851703407058e-01
-4.230000000000000426e-02 8.458344444444443333e-01 9.499696268879825878e-01 6.333224493103251085e-02 5.693367535070137375e-01 8.735987174348696094e-01
-3.374066666666666325e-01 2.299855555555558873e-01 6.851201955609070859e-01 3.993672545543203167e-01 -6.310822845691382854e-01 9.691486172344687677e-01
-5.620066666666665434e-01 -1.537411111111111062e-01 -3.792158180058962103e-01 -4.680026524885706474e-01 -4.662484969939928448e-03 -8.612334669338677084e-01
1.961999999999999300e-01 5.739111111111108166e-01 8.362570355578748948e-01 -4.914053821093736785e-01 6.661779559118241600e-02 4.442663727454909672e-01
5.075799999999999201e-01 1.294800000000000395e-01 -2.680075605075937784e-01 1.093340274018150815e-02 3.720114228456912198e-01 6.579995991983955683e-02
4.455866666666667975e-01 8.896899999999998698e-01 7.393944468010141824e-01 -5.197083222644964806e-01 -6.750347494989981101e-01 9.986959118236471422e-01
7.591066666666663743e-01 -5.734255555555556327e-01 -3.479028476826921956e-01 1.846892614631947538e-01 6.657186372745482750e-02 -8.754903006012024758e-01
-9.458933333333332527e-01 5.662033333333331697e-01 -5.047110947413826487e-01 9.969489852944768415e-03 5.684151102204406669e-01 -7.108052104208417710e-01
5.774733333333332830e-01 9.216444444444440443e-01 8.499253025251398697e-01 -8.957188346754028085e-01 -8.513735470941884431e-01 -9.601361523046092472e-01
-4.001799999999999802e-01 3.755277777777781267e-01 5.324216658893154985e-02 -8.432700687095155967e-01 3.070140280561117763e-02 -3.182104208416833835e-01
-2.016200000000001324e-01 1.649644444444444691e-01 6.338429339883701052e-01 -7.181111646938296289e-01 -6.294210020040080789e-01 5.223024048096192029e-01
-4.213399999999998258e-01 3.261455555555556884e-01 -2.111644609809979478e-01 -1.217236682568990647e-01 9.377823647294580844e-02 -4.233700200400801750e-01
-4.282133333333333347e-01 -5.376333333333338516e-02 1.991709306078128794e-01 1.729552541845003066e-01 -1.810632464929859964e-01 7.146046092184368259e-01
-4.532399999999998652e-01 -3.097566666666666801e-01 6.880086836456005273e-01 9.235688125793317660e-01 8.972765531062099065e-02 -4.283422845691382541e-01
-4.563999999999990287e-02 -5.590988888888890340e-01 5.335522817076449043e-01 4.264221003335386673e-01 8.802882164328655890e-01 2.793111823647291825e-01
-5.590733333333333110e-01 -5.995055555555555138e-01 -3.657733516300236687e-01 1.732432759635551545e-01 -8.010715831663326458e-01 6.044730260521040677e-01
4.687733333333334862e-01 5.141988888888890941e-01 -5.527994361436672222e-02 3.235944849205716345e-01 5.514977955911803953e-02 -9.281117835671343075e-01
9.264266666666665095e-01 -8.634722222222221966e-01 -2.289528556223685563e-01 -5.505996181407253331e-01 -8.574935070140280446e-01 4.487816833667332972e-01
3.758399999999997299e-01 7.526622222222218994e-01 -4.726767355158083550e-01 1.494507568684311227e-01 -4.780891382765531938e-01 -4.760410020040081180e-01
-1.312400000000000233e-01 -1.504900000000000126e-01 -5.490002678816108261e-01 1.436019946084241550e-01 3.919457715430860745e-01 7.829398797595188420e-02
-3.583266666666666822e-01 -2.444255555555556736e-01 -3.511403003177189230e-01 3.343511382956732003e-01 -3.619153907815632065e-01 -9.843437274549098337e-01
-1.331333333333306612e-02 4.503122222222222248e-01 7.182249082391850559e-01 -8.530167257127315716e-01 2.399790781563124753e-01 -4.698767134268537760e-01
-2.542066666666666919e-01 -5.903888888888886299e-02 9.664911922373862208e-01 -3.245754871000325892e-01 3.880112224448897251e-01 -1.772965130260522049e-01
3.454999999999999183e-01 7.908033333333333026e-01 3.030978521525176106e-01 5.462660424530660919e-01 9.495371543086170707e-01 1.651180761523045604e-01
5.053466666666666107e-01 4.597155555555558770e-01 -9.937365261927952886e-01 -6.930628706420265406e-01 1.486869739478957619e-02 1.313042084168336565e-02
1.126266666666668748e-01 -6.616011111111110843e-01 -6.775834410162666632e-01 -9.564952703463625028e-01 4.868400801603205430e-01 -6.189086573146292958e-01
-5.419533333333332870e-01 -1.700900000000000745e-01 -6.006910084591645660e-01 1.077029600670282861e-01 -9.791887775551102457e-01 -7.642770340681362962e-01
4.486666666666661030e-02 3.580622222222222817e-01 2.006840878176621157e-01 -7.239004024528319370e-01 4.683646092184368115e-01 5.382114228456913452e-01
9.309799999999999187e-01 8.822688888888889913e-01 -3.405042127205788471e-01 8.419607217019320355e-01 4.577495791583165996e-01 8.960534268537072577e-01
1.845133333333333070e-01 2.543544444444445496e-01 3.638411437122527348e-01 -7.981216947700717768e-01 -5.029846092184369066e-01 -7.038713827655310729e-01
-2.417466666666667763e-01 -7.121477777777778240e-01 -9.813204261414329999e-01 4.459979805832996469e-01 -1.773455310621243619e-01 -6.521080961923848562e-01
-3.985466666666666047e-01 -5.065188888888887409e-01 5.782695962289542413e-01 -5.443361045188794822e-01 6.926985971943886433e-01 5.803104208416831611e-01
3.711800000000002875e-01 6.072600000000001330e-01 -3.270998685224737468e-01 -3.963908374895677156e-01 9.885876152304606812e-01 3.573828456913825669e-01
-8.771333333333333204e-01 -3.085622222222221822e-01 7.380689680047893830e-01 4.998023690559383336e-01 -7.218177154308618171e-01 -3.590389979959920375e-01
-9.048133333333332473e-01 3.315422222222221826e-01 -1.318410064724127029e-01 2.962880041136983778e-03 -5.983675350701402884e-01 3.001515030060120104e-01
-4.928666666666647878e-02 -6.032599999999999074e-01 -4.068573293625663556e-01 9.723673825319971709e-01 2.865440080160319702e-01 9.771467735470940053e-01
-2.398733333333331608e-01 5.462633333333335450e-01 -7.949205717095022550e-01 -1.745219006480394075e-01 2.476962725450901903e-01 6.449247695390780688e-01
9.929533333333333545e-01 -2.358222222222217113e-02 -2.090648087285709167e-01 -3.217385685836027243e-02 -6.703873747494990543e-01 -5.446861322645291104e-01
3.327800000000000757e-01 8.290022222222224180e-01 -1.667097496150038438e-02 3.488731963956186455e-01 -2.368034869739479298e-01 5.550380761523046047e-01
9.253866666666668017e-01 8.598477777777779885e-01 -6.142771661204686762e-01 8.846551500838284454e-01 4.159991983967925577e-02 2.573779158316633620e-01
-5.765666666666664497e-01 -9.515311111111111053e-01 -4.892526982804112912e-02 -2.659054507065606865e-01 3.073750300601201246e-01 4.035965130260521505e-01
2.606933333333332214e-01 7.496822222222223608e-01 8.267118287399286558e-01 -3.530147575639079882e-01 4.264427254509017828e-01 6.137321843687373324e-01
